created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,processed,predicted_label,predicted_probability
Sun Jan 28 14:55:26 +0000 2024,1751620000740475360,"Seumur-umur nonton timnas, gw rasa di #AsianCup2023 ini yang mainnya paling baik. Lawan raksasa Asia tapi tetap main terbuka, berani build-up dari bawah, nggak ngandelin long pass mulu.",0,1,0,3,in,567125847,1751620000740475360,appimodeh,https://twitter.com/appimodeh/status/1751620000740475360,seumurumur menonton timnas gue mainnya lawan raksasa asia main terbuka berani buildup enggak ngandelin long pas mulu,Positif,[0.772748]
Sun Jan 28 14:55:05 +0000 2024,1751619911368192039,"Meski Tersingkir dari Babak 16 Besar, Permainan Timnas Kontra Australia Banjir Sanjungan  https://t.co/pnzpxFOHl4 #TimnasDay #AsianCup2023 #Mainnya #Asnawi #Shayne #Struick #Elkan #STYSTAY",0,0,0,0,in,1095244482205802496,1751619911368192039,In_drael,https://twitter.com/In_drael/status/1751619911368192039,tersingkir babak besar-besar permainan timnas kontra australia banjir sanjungan,Negatif,[0.8627831]
Sun Jan 28 14:52:16 +0000 2024,1751619204690944300,"Timnas Indonesia mainnya keren banget malem ini, cuma karna 'lucky' nya aja yg hilang 😭💔 suer dah sedih bgt cuyyyy😭🤏🏻",0,0,0,0,in,1001739207184867329,1751619204690944300,Chandyshi,https://twitter.com/Chandyshi/status/1751619204690944300,timnas indonesia mainnya keren-keren banget malam lucky hilang suer deh sedih banget cuyyyy,Positif,[0.9842214]
Sun Jan 28 14:50:24 +0000 2024,1751618733389619242,"😱 Serius? tadi itu timnas Indonesia? OMG kalian mainnya keren sekali. Sekelas timnas Irak, Jepang, dan Australia mampu diimbangi. Main barusan keren banget. Save Pelatih Shin Tae Yong, @PSSI dan ketum PSSI bapak @Erikthohir wajib tambah kontrak opa legenda Korsel ini #TimnasDay https://t.co/5qMI08WD3b",0,0,0,2,in,1678164544940818432,1751618733389619242,Hyro_75,https://twitter.com/Hyro_75/status/1751618733389619242,serius timnas indonesia omg mainnya keren-keren sekelas timnas irak jepang australia diimbangi main barusan keren-keren banget save pelatih shin tae yong ketum pssi wajib kontrak opa legenda korsel,Positif,[0.99809366]
Sun Jan 28 14:50:09 +0000 2024,1751618671565504711,"kasi tau gua mana pemain papua yg dikasi kesempatan di timnas mainnya jelek?  Boaz, Elie Aiboy, Ruben Sanadi, Todd Rivaldo Ferre, Manu Wanggai, titus bonai, kambuaya, patrich wanggai, okto maniani, osvaldo haay  lu bandingin ama nama2 egy, witan, arhan.  JAUH BANGET  KUALITASNYA",0,1,0,0,in,980297936,1751616995035123912,elskuiii,https://twitter.com/elskuiii/status/1751618671565504711,kasih gua pemain papua dikasi kesempatan timnas mainnya jelek boaz elie aiboy ruben sanadi todd rivaldo ferre manu wanggai titus bonai kambuaya patrich wanggai okto maniani osvaldo haay lu bandingkan nama-nama egy witan arhan banget kualitasnya,Negatif,[0.7913931]
Sun Jan 28 14:48:41 +0000 2024,1751618302697496991,"timnas skrg mainnya uda kek eropa euy, ball possession sama build up nya gokil",0,0,0,0,in,2184476197,1751618302697496991,1prometheuss,https://twitter.com/1prometheuss/status/1751618302697496991,timnas mainnya kayak eropa euy ball possession build up gila,Negatif,[0.8560161]
Sun Jan 28 14:46:00 +0000 2024,1751617628307906768,@wahju_wibowo Nah itu kan sudah dijelaskan diatas abroad jika peluang mainnya cukup besar. Kalau dari saya gini:  dengan pemain bagus abroad &gt  klub2 lokal mau gamau produksi pemain bagus lagi &gt  pembinaan jalan &gt  liga kualitas meningkat &gt  timnas meningkat &gt  repeat,1,1,5,58,in,218100348,1751599927288041731,Idho09,https://twitter.com/Idho09/status/1751617628307906768,wibowo diatas abroad peluang mainnya besar-besar pemain bagus abroad klub lokal enggak mau produksi pemain bagus pembinaan jalan liga kualitas meningkat timnas meningkat repeat,Negatif,[0.6246185]
Sun Jan 28 14:45:06 +0000 2024,1751617399416307855,mainnya timnas cakep bgt kek han so hee,0,0,0,0,in,1197447901917499392,1751617399416307855,ricoprase,https://twitter.com/ricoprase/status/1751617399416307855,mainnya timnas cakep banget kayak han sok hee,Negatif,[0.78466773]
Sun Jan 28 14:44:13 +0000 2024,1751617177067905248,@MINULin00s makanya gua berharap sty diperpanjang erik tohir. nanti keren nul ada tambahan 4 org buat masuk timnas pada bagus2 lg mainnya ada yg bekas pildun. buat persiapan maret nanti indo pasti lebih mateng lg,0,1,0,0,in,4703177563,1751570516794872130,BAROMcaleg,https://twitter.com/BAROMcaleg/status/1751617177067905248,gua berharap sty diperpanjang erik tohir keren-keren nul tambahan orang masuk timnas bagus mainnya bekas pildun persiapan maret indonesia mateng,Positif,[0.75172126]
Sun Jan 28 14:43:16 +0000 2024,1751616937648693296,"@labiebsadat Baru kali ini ntn timnas kalah tp gak nyesek, mainnya bagus.",0,0,0,3,in,1260487049351749632,1751601612529991745,DedeKiwi,https://twitter.com/DedeKiwi/status/1751616937648693296,kali menonton timnas kalah enggak menyesak mainnya bagus,Positif,[0.7649077]
Sun Jan 28 14:41:18 +0000 2024,1751616443354128635,alasan tetap bahagia walau timnas kalah:  nobar spesial 🤝 timnas mainnya bagus,0,0,0,1,in,2425315620,1751616443354128635,kunaditya_,https://twitter.com/kunaditya_/status/1751616443354128635,alasan bahagia timnas kalah menonton bareng spesial timnas mainnya bagus,Positif,[0.9830533]
Sun Jan 28 14:37:48 +0000 2024,1751615562390884639,"Tadi nonton bentr dan mainnya udah ok sihh, terimakasih timnas",0,0,0,0,in,1118054807745388544,1751615101545927142,maakjtr,https://twitter.com/maakjtr/status/1751615562390884639,menonton bentr mainnya ok terimakasih timnas,Negatif,[0.88049114]
Sun Jan 28 14:36:10 +0000 2024,1751615154528383255,"@ainurohman 90 + nonton timnas main, bener2 seru. Level permainannya benar2 meningkat. Dgn ini sy pribadi optimis menyongsong lanjutan kualifikasi piala dunia. Babak pertama mainnya bener2 asik ditonton sayangnya kebobolan 2 gol.",0,0,0,3,in,188678723,1751598094997926384,wahid_bamba,https://twitter.com/wahid_bamba/status/1751615154528383255,menonton timnas main seru level permainannya benar-benar meningkat pribadi optimis menyongsong lanjutan kualifikasi piala dunia babak mainnya asik ditonton sayangnya kebobolan gol,Positif,[0.89383197]
Sun Jan 28 14:36:04 +0000 2024,1751615129081581723,"Timnas Indonesia udah bagus mainnya. Di 5 menit terakhir, udah lemes. Passing dah bagus. Pertahanan ga ngasal. Mental fighting masih ada. Cuma emang Australia menang kualitas.  Gapapa. Jadi pembelajaran di WCQ.  #STYstay",0,0,0,0,in,451294194,1751615129081581723,man_erian,https://twitter.com/man_erian/status/1751615129081581723,timnas indonesia bagus mainnya menit lemes passing deh bagus pertahanan enggak ngasal mental fighting australia menang kualitas gapapa pembelajaran wcq,Positif,[0.93058455]
Sun Jan 28 14:34:23 +0000 2024,1751614703921742250,"Emang timnas paling bisa bikin fansnya patah hati Sebelum match udh ikhlas kalah, tiba2 mainnya keren banget, cuma apesnya malah kalah 0-4 😂",1,0,0,0,in,914124308,1751614703921742250,rykaardb,https://twitter.com/rykaardb/status/1751614703921742250,timnas fansnya patah hati-hati match ikhlas kalah mainnya keren-keren banget apesnya kalah,Positif,[0.99889994]
Sun Jan 28 14:32:56 +0000 2024,1751614339487027319,"@FandomID_ banyak sih,menurut gue:  1. jangan nunggu bola 2. harus lebih tenang 3. berfikir cepat dalam eksekusi 4. fokus   itu saran gue sih untuk timnas, secara teknik mainnya oke",0,0,0,0,in,1714339909627232257,1751597392066220347,chachachaross,https://twitter.com/chachachaross/status/1751614339487027319,sihmenurut gue jangan-jangan menunggu bola tenang berpikir cepat eksekusi fokus saran gue timnas teknik mainnya oke,Negatif,[0.84063107]
Sun Jan 28 14:32:09 +0000 2024,1751614141100691561,"Keren timnas hari mainnya, cuman kurang lucknya aja ini #TimnasIndonesia",0,0,0,1,in,1564474073589002240,1751614141100691561,DeddyNugros,https://twitter.com/DeddyNugros/status/1751614141100691561,keren-keren timnas mainnya cuman lucknya,Positif,[0.9814885]
Sun Jan 28 14:31:09 +0000 2024,1751613889471783131,"Tetep Bangga GARUDA.. bukan hasil yang kami liat, tapi cara main.. Mainnya Timnas sangat dapat dinikmati..  #TimnasDay",0,0,0,0,in,1585280747195142144,1751613889471783131,JARING1001,https://twitter.com/JARING1001/status/1751613889471783131,bangga garuda bukan hasil lihat main mainnya timnas dinikmati,Positif,[0.92239755]
Sun Jan 28 14:30:33 +0000 2024,1751613739781243020,@MINULin00s nyampur mostly u22 makanya di afc asian cup indo yg termuda cuy wkkwk. nanti maret buat kualifikasi ke piala dunia 2026 indo vs vietnam. ini aja timnas udah lumayan sekarang gak kyk dulu mainnya cacat,0,1,0,0,in,4703177563,1751570516794872130,BAROMcaleg,https://twitter.com/BAROMcaleg/status/1751613739781243020,nyampur mostly afc asian cup indonesia termuda cuy wkkwk maret kualifikasi piala dunia indonesia vs vietnam timnas lumayan enggak kayak mainnya cacat,Negatif,[0.8814927]
Sun Jan 28 14:26:51 +0000 2024,1751612807056114148,@Indostransfer GGWP pokoknya all out mainnya timnas,0,0,0,0,in,1124199024259502082,1751597100557869069,Rafy_id,https://twitter.com/Rafy_id/status/1751612807056114148,ggwp pokoknya all out mainnya timnas,Negatif,[0.77606463]
Sun Jan 28 14:26:26 +0000 2024,1751612701179355309,"Belakangan jarang nonton timnas tapi ternyata mainnya skrang udah bagus, lebih rapih, gak kayak dulu tendang ujung ke ujung doang wkwkw https://t.co/1VzDWgm5pP",0,0,0,0,in,2785768454,1751612701179355309,andhikaamf,https://twitter.com/andhikaamf/status/1751612701179355309,jarang menonton timnas mainnya bagus rapi enggak kayak tendang ujung ujung doang wkwkw,Negatif,[0.91813755]
Sun Jan 28 14:25:48 +0000 2024,1751612545893621876,Timnas Australia tentu mainnya lebih santai krn praktis lawan Indonesia lebih mudah bagi mereka di banding lawan mereka di fase group.  Catatan statistik : Gol Australia vs Indonesia = Gol mereka di babak kualifikasi. https://t.co/xG4zqU5m8L,0,0,0,0,in,1039866121422221313,1751612545893621876,so_ritonga,https://twitter.com/so_ritonga/status/1751612545893621876,timnas australia mainnya santai praktis lawan indonesia mudah banding lawan fase group catatan statistik gol australia vs indonesia gol babak kualifikasi,Positif,[0.8146478]
Sun Jan 28 14:24:10 +0000 2024,1751612133392171175,"ini bukan timnas Indonesia sih sumpah mainnya keren bgt build up dari bawah, kalah skor ga main grasak grusuk, lawan australia mendominasi lagi keren bgt, minusnya cuma 1 ada towel di Indonesia",0,0,0,0,in,1671900194257117185,1751612133392171175,hollysweeeet,https://twitter.com/hollysweeeet/status/1751612133392171175,bukan timnas indonesia sumpah mainnya keren-keren banget build up kalah skor enggak main grasak grusuk lawan australia mendominasi keren-keren banget minusnya towel indonesia,Positif,[0.9976733]
Sun Jan 28 14:23:15 +0000 2024,1751611903867224511,"@indosupporter Walaupkalah tapi Indonesia mainnya bagus banget terutama di babak pertama, penguasaan bola 52-38. STY masih perlu waktu buat ngasah lagi supaya bisa memanfaatkan setiap peluang untuk dikonversikan menjadi gol,Semoga STY di perpanjangbisa membawa timnas berprestasi #TimnasDay",0,2,0,1,in,468690092,1751597257730986347,endrzz09,https://twitter.com/endrzz09/status/1751611903867224511,walaupkalah indonesia mainnya bagus banget babak penguasaan bola sty ngasah memanfaatkan peluang dikonversikan golsemoga sty perpanjangbisa membawa timnas berprestasi,Positif,[0.8941903]
Sun Jan 28 14:19:58 +0000 2024,1751611077694235134,Kalah 4-0 tapi mainnya Timnas Indonesia memuaskan penonton  #Timnasday,0,0,0,2,in,1728350151062994944,1751611077694235134,jenderalnapo,https://twitter.com/jenderalnapo/status/1751611077694235134,kalah mainnya timnas indonesia memuaskan penonton,Positif,[0.9346469]
Sun Jan 28 14:19:14 +0000 2024,1751610893019001239,"terlepas dari kekalahan telak timnas indo, mainnya udah bagus banget🤝",0,0,0,0,in,1184437530181038080,1751610893019001239,cuitanferdi,https://twitter.com/cuitanferdi/status/1751610893019001239,terlepas kekalahan telak timnas indonesia mainnya bagus banget,Positif,[0.78795254]
Sun Jan 28 14:18:34 +0000 2024,1751610722407387507,"Bener sekali, sayang td gaada arhan, tadi mainnya timnas bagus bgt, beda bgt dr permainan dulu sumpahh keren bangga..",0,0,0,1,in,2469094224,1751610722407387507,ImTyranndelion,https://twitter.com/ImTyranndelion/status/1751610722407387507,sayang enggak ada arhan mainnya timnas bagus banget beda banget permainan sumpah keren-keren bangga,Positif,[0.9998631]
Sun Jan 28 14:14:23 +0000 2024,1751609670413037723,"@theflankerID Setuju banget, Timnas mainnya jelas, cuma kurang di materi pemain aja.   Kalo Emyu kebalikannya.",0,0,0,1,in,274955213,1751601103559327914,red_ardy,https://twitter.com/red_ardy/status/1751609670413037723,setuju banget timnas mainnya jelas-jelas materi pemain emyu kebalikannya,Negatif,[0.96649975]
Sun Jan 28 14:13:49 +0000 2024,1751609529111122318,"Apresiasi lah buat para pemain timnas. Mainnya udah bagus selama 85 menitan, memang kalah kelas dan pengalaman dibanding Australia. Menit 85 ke atas ya kayak udh hilang motivasi aja, fisik juga menurun.  Tapi GREAT JOB lah atas semua usaha dan jerih payahnya 💪💪💪",0,0,0,3,in,58827054,1751609529111122318,PaundraJuve,https://twitter.com/PaundraJuve/status/1751609529111122318,apresiasi pemain timnas mainnya bagus menitan kalah kelas pengalaman dibanding australia menit kayak hilang motivasi fisik menurun great job usaha jerih payahnya,Negatif,[0.645007]
Sun Jan 28 14:12:05 +0000 2024,1751609091146051766,"timnas kalah gpp sih, sedih wajar. cuman kalau liat mainnya yang sangat dewasa kayak tadi, seneng banget. ada harapan lebih baik lah pokoknya.",0,0,0,1,in,1434888266,1751609091146051766,azramadhani,https://twitter.com/azramadhani/status/1751609091146051766,timnas kalah enggak apa-apa sedih wajar cuman lihat mainnya dewasa kayak senang banget harapan pokoknya,Negatif,[0.95469135]
Sun Jan 28 14:11:32 +0000 2024,1751608951861584096,"@budibongg Timnas Udah keren mainnya, cuma belum lucky, #STY👍 #TimnasIndonesia 👍🙏",0,0,0,0,in,749006722845384704,1751601075654922344,sukria_afkariza,https://twitter.com/sukria_afkariza/status/1751608951861584096,timnas keren-keren mainnya belum lucky,Positif,[0.96966887]
Sun Jan 28 14:10:27 +0000 2024,1751608678829170740,Timnas mainnya keren bangett aaaaa makasih udah berjuang!!! 🙌🏼  Yang ngehate semoga idupnya ga pernah tenang :p,0,0,0,0,in,1517427152878153728,1751608678829170740,moonshineblue_,https://twitter.com/moonshineblue_/status/1751608678829170740,timnas mainnya keren-keren banget aaaaa terima kasih berjuang ngehate semoga hidupnya enggak tenang,Positif,[0.99770087]
Sun Jan 28 14:09:49 +0000 2024,1751608523409211463,"Sejauh ini Timnas keren banget mainnya, ga peduli kalah atau menang. Udah lolos 16 besar aja gue bangga. 🤩🇮🇩",0,0,0,0,in,1659841208787795969,1751608523409211463,mmaulani_x,https://twitter.com/mmaulani_x/status/1751608523409211463,timnas keren-keren banget mainnya enggak peduli kalah menang lolos besar-besar gue bangga,Positif,[0.87383246]
Sun Jan 28 14:09:36 +0000 2024,1751608465217507622,"Tapi seneng timnas mainnya bagus bgt, tinggal finishing aja😍",0,0,0,0,in,1141477875381485568,1751608461249687883,divakrnshxx,https://twitter.com/divakrnshxx/status/1751608465217507622,senang timnas mainnya bagus banget tinggal finishing,Positif,[0.9841942]
Sun Jan 28 14:09:30 +0000 2024,1751608440349438229,"@gojomayat @idextratime Ini bener adanya..., tadi pas lawas Australia ga ada arhan rasanya sedih bgt ga ada gol 😔. Tapi timnas mainnya bagus 🥹❤️❤️❤️",0,0,0,1,in,1559352422064984064,1750104148660613311,gemoibetol,https://twitter.com/gemoibetol/status/1751608440349438229,pas lawas australia enggak arhan sedih banget enggak gol timnas mainnya bagus,Positif,[0.7445474]
Sun Jan 28 14:08:45 +0000 2024,1751608253673537733,"Semangat timnas, mainnya sudah lumayan bagus cuma musuhnya masih terlalu op",0,0,0,0,in,241740253,1751608253673537733,Herd3310,https://twitter.com/Herd3310/status/1751608253673537733,semangat timnas mainnya lumayan bagus musuhnya op,Positif,[0.9736957]
Sun Jan 28 14:08:38 +0000 2024,1751608225693376711,Tadi timnas mainnya keren parah pliss 🥹  #TimnasDay,0,0,1,1,in,1554136030705381376,1751608225693376711,humannbaik,https://twitter.com/humannbaik/status/1751608225693376711,timnas mainnya keren-keren parah pliss,Positif,[0.98491544]
Sun Jan 28 14:07:24 +0000 2024,1751607911900762128,"Indonesia maen nya bagusss!!! gilaaa, ga berasa ky nonton timnas indo. meskipun kalah tp beneran kece banget mainnya #TimnasIndonesia",0,0,0,0,in,835442323,1751607911900762128,uniserendipity,https://twitter.com/uniserendipity/status/1751607911900762128,indonesia main bagus gila enggak berasa kaya menonton timnas indonesia kalah benaran kece banget mainnya,Positif,[0.9566884]
Sun Jan 28 14:07:14 +0000 2024,1751607870112821288,"@tanyakanrl Bener si but overall Timnas Indonesia keren bgt tadi mainnya bisa hampir seimbang sama australia. Emang boleh bujang baru lawan om om tall,gorgeous,and sexy😭",0,0,0,10,in,858529263946874881,1751599816973660284,okt_131001,https://twitter.com/okt_131001/status/1751607870112821288,but overall timnas indonesia keren-keren banget mainnya seimbang australia bujang lawan om om tallgorgeousand sexy,Positif,[0.9825784]
Sun Jan 28 14:05:56 +0000 2024,1751607542416130118,"Reaksi Netizen usai Timnas Indonesia Kalah dari Australia di 16 Besar Piala Asia 2023: Mainnya Keren, Tetap Semangat Garuda!  https://t.co/EzYfso51sE",0,0,1,3,in,1486284086,1751607542416130118,bolacomID,https://twitter.com/bolacomID/status/1751607542416130118,reaksi netizen timnas indonesia kalah australia besar-besar piala asia mainnya keren-keren semangat garuda,Positif,[0.9999092]
