full_text,processed
Benar 2 di realisasi ya .. pak .. jangan cuma omon omon .. https://t.co/hnyIe6cfBT https://t.co/18wMUuZadY,benar-benar realisasi jangan-jangan omon omon
UKT . UKT . (Pake nada wowo ngomong ke mas anies) https://t.co/wuyTMD1Jn7,ukt ukt pakai nada wowo mengomong mas anies
Karena kartu Hitam itu Lebih dari Kartu Kuning dan Kartu Merah Dan Dibawah umur pun mengerti tentang hal itu No Rocky No Party No. Twitter Kartu Hitam itu artinya Tolol Donggo Bego Ramai tentang UKT mahalnya biaya kuliah Menjadi sorotan publik terutama Di media sosial https://t.co/2PJMDYN0oz,kartu hitam kartu kuning kartu merah dibawah umur mengerti no rocky no party no twitter kartu hitam tolol donggo bego ramai ukt mahalnya biaya kuliah sorotan publik media sosial
Akhirnya sang pahlawan datang siang ini kenaikan UKT tahun Ini dibatalkan. https://t.co/5NopRbZJKp,sang pahlawan siang kenaikan ukt tahun-tahun dibatalkan
@kegblgnunfaedh Faktanya dilapangan begini masa mahasiswa harus pinjol buat bayar ukt... https://t.co/4wwp99x0qY,faktanya dilapangan mahasiswa pinjol bayar ukt
Tindak lanjut mengenai UKT https://t.co/epnLmI32ii,tindak ukt
Zola harus kerja ugal-ugalan buat hidup dan biaya kuliah. Agar tetap bisa kuliah jalan terakhir yang bisa ditempuh dengan mengajukan skema cicilan. Dibanding keringanan UKT kata Zola lebih mudah mengajukan cicilan. https://t.co/ovrKbAEJwX https://t.co/cfqL3gznKr,zola kerja ugalugalan hidup biaya kuliah kuliah jalan ditempuh mengajukan skema cicilan dibanding keringanan ukt kata-kata zola mudah mengajukan cicilan
@msaid_didu Mohon izin menambahkan pak Said Didu. Bahwasanya mengekang pendidikan tinggi dgn menaikkan UKT merusakan salah satu pelanggaran HAM. Dimana setiap warga negara berhak mengenyam pendidikan. Dgn berlaku seperti ini kemendikbud telah resmi melanggar pasal 31 UUD 1945 https://t.co/Ost5UYsQGX,didu mohon izin said didu mengekang pendidikan menaikkan ukt merusakan salah pelanggaran ham dimana-mana warga negara berhak mengenyam pendidikan berlaku kemendikbud resmi melanggar pasal uud
Ini mirip-mirip masalah UKT ini. Fokusnya malah digeser jadi masalah angkatan mahasiswa baru. Konteks gen z susah cari kerja juga ada masalah struktural: - lowongan diskriminatif - upah murah - kondisi kerja gak layak malah digeser jadi gen z: - pemalas - manja https://t.co/kYgleAmjss,miripmirip ukt fokusnya digeser angkatan mahasiswa konteks gen susah cari kerja struktural lowongan diskriminatif upah murah kondisi kerja enggak layak digeser gen pemalas manja
jends! Minta bantuannya isi survei isu kenaikan UKT ini ya. KITA BELUM MENANG UNSOED MASIH HARUS DIKAWAL! https://t.co/LDeD7PCxt9,jends bantuannya isi survei isu kenaikan ukt belum menang unsoed dikawal
Kabinet Indonesia Gak Maju Maju karena anak miskin gak boleh sekolah. UKT dibuat mahal tak terjangkau oleh orang miskin. Ditanya tentang uang kuliah mahal Nadiem: pendidikan itu kebutuhan tersier #PresidenTerburukSerbaPalsu #PresidenTerburukSerbaPalsu https://t.co/CSTuRV5XXl,kabinet indonesia enggak maju maju anak-anak miskin enggak sekolah ukt mahal terjangkau orang-orang miskin uang kuliah mahal nadiem pendidikan kebutuhan tersier
Jika melihat golongan UKT di UI dan di Unpad maka dapatlah disimpulkan sbb; 1. Di UI hanya menerima mahasiswa yg miskin sekali KIP-K dan kaya raya. Yg aspiring middle class atau miskin tidak kaya pun baru mimpi maka tak boleh masuk UI. 2. Golongan tanggung diterima di Unpad https://t.co/0TEO6SSivc,golongan ukt ui unpad dapatlah disimpulkan ui menerima mahasiswa miskin kipk kayak raya aspiring middle class miskin tidak kayak mimpi masuk ui golongan tanggung diterima unpad
Nganter si bungsu daftar kuliah di tengah ribut-ribut soal UKT mahal. Mudah-mudahan saja kuliahnya bener bisa dapat beasiswa atau diterima jalur KIPK.. https://t.co/Zdw7SFlDwP,nganter bungsu daftar kuliah ributribut ukt mahal mudahmudahan kuliahnya beasiswa diterima jalur kipk
UKT Semakin Mahal Kampus Muhammadiyah di Flores justru Bolehkan Mahasiswa Bayar Kuliah Pakai Pisang https://t.co/WnSQTvuv6R,ukt mahal kampus muhammadiyah flores bolehkan mahasiswa bayar kuliah pakai pisang
UKT mahal? Kampus PTMA bisa jadi solusi. #ptma #diktilitbang https://t.co/2nzso0PnMU,ukt mahal kampus ptma solusi
Harap maklum UKT di naikkan ugal²an karena Mahasiswa di lebel rezim sebagai kadrun karena rakyat cerdas pasti menentang kebijakan pro oligarki penjajah kolaborasi dengan induk semang RRC #IndonesiaHancur2an #IndonesiaHancur2an https://t.co/vo8Ix1nTNC,harap maklum ukt naikkan ugalan mahasiswa lebel rezim kadrun rakyat cerdas menentang kebijakan pro oligarki penjajah kolaborasi induk semang rrc
Orang2 ini paham ga sih yg demo itu bukan kalangan anak miskin mereka itu anak kalangan menengah. Gaji bapak ibu total 8 juta. Miskin ? Engga. Tapi sekeluarga punya anak 3 1 anak UKT nya golongan 5 sekitar 7 juta/semester. logika ?,orang-orang paham enggak demo bukan kalangan anak-anak miskin anak-anak kalangan menengah gaji total juta miskin enggak sekeluarga anak-anak anak-anak ukt golongan jutasemester logika
Alkisah CR7 &amp; Neymar saat nonton tinju Usyk vs Fury CR7: Apa kabar Ney? Bagaimana cederamu? Neymar: Alhamdulillah membaik. Anakmu mana? Gak diajak? CR7: Besok mau Ujian Belajar demi beasiswa UKT mahal Ney Ney: Kuliah itu kebutuhan Tersier https://t.co/uP95zjHwPx,alkisah neymar menonton tinju usyk vs fury apa-apa kabar ney cederamu neymar alhamdulillah membaik anakmu enggak diajak besok ujian belajar beasiswa ukt mahal ney ney kuliah kebutuhan tersier
Hidup di negara merdeka tapi sejatinya dijajah terhimpit serba sulit. Buya Anwar Abbas ini salah satu ketua Majelis Ulama Indonesia (MUI) Mahasiswa terhimpit UKT yang melejit Anwar Abbas: Pendidikan hanya untuk yang kaya #CopotNadiemPerusakGenZ #CopotNadiemPerusakGenZ https://t.co/OqG7bs6o6q,hidup negara merdeka sejatinya dijajah terhimpit serba sulit buya anwar abbas salah ketua majelis ulama indonesia mui mahasiswa terhimpit ukt melejit anwar abbas pendidikan kayak
Rapat Kerja Komisi X DPR bersama Kemendikbud pagi (21/5) ini membahas soal polemik kenaikan Uang Kuliah Tunggal (UKT). Ada 4 poin yang tadi diluruskan Kemendikbud https://t.co/qub2Zz7chr,rapat kerja komisi dpr kemendikbud pagi membahas polemik kenaikan uang kuliah tunggal ukt poin diluruskan kemendikbud
Setuju pak kyai tapi tdk harus mahalkan apalagi ini PT Negeri Lho Ia berharap masyarakat tidak perlu lagi memperdebatkan istilah kuliah sbg kebutuhan tersier atau sebaliknya.⁣ ⁣Ma'ruf menegaskan perlunya pembiayaan secara proporsional agar UKT tdkterlalu membebani mahasiswa. https://t.co/PmzoUmrDFX,setuju kyai tidak mahalkan pt negeri lho berharap masyarakat tidak memperdebatkan istilah kuliah kebutuhan tersier maruf pembiayaan proporsional ukt tdkterlalu membebani mahasiswa
Menteri murahan mana ngerti susahnya orang2? Nadiem Makarim sampah. @MasMenteri 21 Mei 2024: Nadiem: Tidak Ada Mahasiswa Yang Gagal Kuliah Karena Kenaikan UKT https://t.co/VFYGlc0mI7 #CopotNadiemPerusakGenZ #CopotNadiemPerusakGenZ,menteri murahan mengerti susahnya orang-orang nadiem makarim sampah mei nadiem tidak mahasiswa gagal kuliah kenaikan ukt
Mahasiswa Unsoed mengadu ke DPR soal biaya UKT yg naik 500% lebih (16 Mei 2024). Biaya pendidikan mahal ditanggung Rakyat itu tragedi nasional. Unsoed: 52 juta. UI: 161 juta. UGM UNRI UIN ITB UNDIP dan lainnya Mehong! Ini bkn masalah org per org #CopotNadiemPerusakGenZ https://t.co/ljMb99DVwE,mahasiswa unsoed mengadu dpr biaya ukt mei biaya pendidikan mahal ditanggung rakyat tragedi nasional unsoed juta ui juta ugm unri uin itb undip mehong bukan orang orang
Liat isu UKT naik jd inget setting ni film pas 1999 UNAM Strike. Masalahnya sama. Akhirnya mahasiswa di Mexico ini ngapain? Iyak demo ngambil alih kampus terbesar se-Amerika Latin itu ± 1 tahun. Tapi kyknya kalo skrg gabisa ya soalnya orang-orang dah pada IISMA ama MSIB wqwqwq https://t.co/Fz911DU4fY,lihat isu ukt setting film pas unam strike mahasiswa mexico mengapai iya demo ngambil alih kampus terbesar seamerika latin tahun-tahun kayaknya enggak bisa orangorang deh iisma msib wqwqwq
SITI AISYAH MUNDUR DARI UNIVERSITAS PT UNRI GARA2 TIDAK MAMPU BAYAR UKT https://t.co/ByEtGgGd6E https://t.co/xT3VOTSbpc,siti aisyah mundur universitas pt unri gara-gara tidak bayar ukt
Nadiem Makarim dan Kampus Saling Lempar Tanggung Jawab soal UKT Mahal Mahasiswa Universitas Brawijaya Kirim Bet Pingpong ke Rektorat https://t.co/MP7CnhzO25 #TempoNasional,nadiem makarim kampus lempar tanggung ukt mahal mahasiswa universitas brawijaya kirim banget pingpong rektorat
Jawab Kegelisahan Mahasiswa Demokrat Dukung Kemendikbud Lakukan Investigasi Kenaikan UKT Kemendikbud menyebut akan segera turun ke berbagai perguruan tinggi untuk melihat apakah benar kenaikan UKT 300 hingga 500 persen. Insya Allah minggu depan akan dilaporkan kepada kita. Ini https://t.co/PbjhfILLBW,kegelisahan mahasiswa demokrat dukung kemendikbud lakukan investigasi kenaikan ukt kemendikbud menyebut turun perguruan benar-benar kenaikan ukt persen insya allah minggu dilaporkan
Gak usah ngomong2 mau di hentikan kenaikan UKT nya . Langsung di lakukan saja dari pada omdo . Kasihan tuh para mahasiswa baru https://t.co/VbytRnKTsp https://t.co/zJl3YsCVVM,enggak mengomong hentikan kenaikan ukt langsung lakukan omong doang kasihan mahasiswa
LANGSUNG VIRAL‼️ KALAU ADA RAKYAT YG NGGA BISA KULIAH KARENA UKT MAHAL ITU KESALAHAN NEGARA YANG DIPIKIRKAN MALAH IKN &amp; KERETA CEPAT YANG NGGA URGEN https://t.co/1gOo2frbD5,langsung viral rakyat enggak kuliah ukt mahal kesalahan negara dipikirkan ikn kereta cepat enggak urgen
UKT MAHAL OJK MINTA BANK DAN LEMBAGA PEMBIAYAAN SWASTA SEDIAKAN STUDENT LOAN . https://t.co/dgLzCs0Dh6,ukt mahal ojk bank lembaga pembiayaan swasta sediakan student loan
Naiknya UKT hnya unt mahasiswa baru.Kejam ga sih sedangkan mahasiswa baru ga semua dari kaum berkecukupan.Mau cerdas pake dibikin sulit. Mentri pendidikan seenggaknya dri kalangan pendidikan jng dri latar belakang bisnis. Pinter aja ga cukup minimal pny hati. Oke gas oke gas https://t.co/tfdlCTAnIp,naiknya ukt unt mahasiswa barukejam enggak mahasiswa enggak kaum berkecukupanmau cerdas pakai dibikin sulit mentri pendidikan seenggaknya kalangan pendidikan jangan latar bisnis pintar enggak minimal hati-hati oke gas oke gas
 Menuju negara maju itu hanya retorika. UKT Unsoed naik hampir menjadi 600% dari 9 juta menjadi 52 juta. Dengan biaya segitu mahal pendidikan sulit terjangkau oleh semua lapisan masyarakat #CopotNadiemPerusakGenZ #CopotNadiemPerusakGenZ https://t.co/2wkiLcXWOn,negara maju retorika ukt unsoed juta juta biaya segitu mahal pendidikan sulit terjangkau lapisan masyarakat
selain berdoa buat masuk ptn jangan lupa juga berdoa biar dapet ukt yg gk mahal ‍️ https://t.co/1JUXkNSbik,berdoa masuk ptn jangan-jangan lupa berdoa ukt enggak mahal
oi pak nadiem. yang bagian ini nih yang sering salah sasaran. gue inget banget jaman masih ngurus maba dulu maba yang ga lolos KIP-K kena ukt di 3-4 jutaan padahal ortunya gaji cuma 500rebu perbulan. u pikir itu adil ape gaji ortu anaknya segitu dapet ukt nya segitu? https://t.co/L0xkSEqe2V,oi nadiem salah sasaran gue banget jaman mengurus maba maba enggak lolos kipk kena ukt jutaan orang tuanya gaji rebu perbulan pikir-pikir adil gaji orang tua anaknya segitu ukt segitu
Merusak sendi ketahanan sdm dgn cara merusak institusi pendidikan https://t.co/n26UHwdGLY,merusak sendi ketahanan sdm merusak institusi pendidikan
Yes. Narasinya berita aja seakan ngapain kuliah udah mahal gajinya kecil pula Makin kuat indikasi adanya upaya terstruktur buat degenerasi akademik. Tetep satu suara: TOLAK KENAIKAN UKT https://t.co/SBEpoGrjKl,yes narasinya berita seakan mengapai kuliah mahal gajinya kecil-kecil kuat indikasi upaya terstruktur degenerasi akademik suara tolak kenaikan ukt
-11fess don't salty mau nanya beneran. Emang urgensi ni anak2 BEM nuntut Pak Nadiem minta maaf apasih? Okelah UKT naik tapi ngapain minta Pak Nadiem bikin permohonan maaf? https://t.co/Om9FmjcVA1,fess dont salty benaran urgensi anak-anak bem menuntut nadiem maaf apasih okelah ukt mengapai nadiem permohonan maaf
Dede Yusuf Kenaikan UKT yg mendadak dan signifikan sampai 300 persen lebih sangat tdk manusiawi https://t.co/Rws5Nhxmi6,adek yusuf kenaikan ukt mendadak signifikan persen tidak manusiawi
- UKT naik Student Loan - CF ada yg ketauan TRACING sama NYOLONG - Kecelakaan bis LAGI. - Gen Z Nganggur - pajak pajak pajak - warga Kampung Bayam - Anak kiyai dugem - Stalker 10 tahun Wah bgt bjir TL gw Ngga pemerintah ngga rakyatnya dua duanya krisis. wkwk,ukt student loan cf ketahuan tracing mencolong kecelakaan bis gen nganggur pajak pajak pajak warga kampung bayam anak-anak kiyai dugem stalker tahun-tahun banget bjir tl gue enggak pemerintah enggak rakyatnya duanya krisis wkwk
Seorang teman cerita jika anaknya tahun ini diterima Fakultas Psikologi di PTN anu dgn UKT 14 juta. SPP: 14 juta x 8 smt= 112 juta. Di UMM: SPP 5 8 juta x 8 smt = 46 4 juta. DPP 27 juta (bisa dicicil 6 kali). Total 46 4+27=73 4 juta.,teman cerita anaknya tahun-tahun diterima fakultas psikologi ptn anu ukt juta spp juta smt juta umm spp juta smt juta dpp juta dicicil kali total juta
-dips! MAU CERITA DIKITT jd aku kelilit utang dari pinjaman sampai diatas 7juta karena bantu orang tua yang lagi kesusahan.. terus sender tadi mau izin cuti ke kadep karena lagi gabisa bayar ukt juga TERUSS TIBA TIBA UTANG AKU DILUNASIN SAMA DAN UKT KU JUGA (cont..),dips cerita dikitt kelilit utang pinjaman diatas juta bantu orang-orang tua kesusahan sender izin cuti kadep enggak bisa bayar ukt utang dilunasin ukt ku cont
Hidup di negara merdeka tapi sejatinya dijajah terhimpit serba sulit. Buya Anwar Abbas ini salah satu ketua Majelis Ulama Indonesia (MUI). Mahasiswa terhimpit UKT yang melejit Anwar Abbas: Pendidikan hanya untuk yang kaya #CopotNadiemPerusakGenZ #CopotNadiemPerusakGenZ https://t.co/nMXqosW0oy,hidup negara merdeka sejatinya dijajah terhimpit serba sulit buya anwar abbas salah ketua majelis ulama indonesia mui mahasiswa terhimpit ukt melejit anwar abbas pendidikan kayak
Prabowo: Seharusnya Gratis Presiden terpilih untuk periode 2024-2029 Prabowo Subianto mengkritik melonjaknya biaya Uang Kuliah Tunggal (UKT) di sejumlah perguruan tinggi negeri di Indonesia. Menurut dia seharusnya kampus-kampus negeri tidak mematok biaya yang mahal. https://t.co/elQDm9p0vU,prabowo gratis presiden terpilih periode prabowo subiantomengkritik melonjaknya biaya uang kuliah tunggal ukt perguruan negeri indonesia kampuskampus negeri tidak mematok biaya mahal
Semua bermula dari sini anak Abah yg menunggangi masalah kenaikan UKT dg narasi seolah2 Abah punya solusi dan menyalahkan pilihan rakyat. Tapi ngaco. Saya jelaskan ya biar claer A thread... Disclm: Sy tak bicara Anies hanya meluruskan statemen Gub DKI pengganti Ahok. . . https://t.co/0ZbivoAbo3,anak-anak abah menunggangi kenaikan ukt narasi abah solusi menyalahkan pilihan rakyat mengaco claer thread disclm bicara anies meluruskan statemen gub dki pengganti ahok
Dia ngomong kek PTN itu milik yayasan dan dia ketua yayasannya Nadiemmmmmm Nadiemm https://t.co/lKJLzc9ePx,mengomong kayak ptn milik yayasan ketua yayasannya nadiemmmmmm nadiemm
Menteri Pendidikan Kebudayaan Riset dan Teknologi Nadiem Makarim menegaskan akan segera menghentikan kenaikan biaya uang kuliah tunggal (UKT) yang tidak rasional di perguruan tinggi negeri (PTN). Lompatan-lompatan yang tidak masuk akal tidak rasional itu akan kami https://t.co/wvO3ZKehl4,menteri pendidikan kebudayaan riset teknologi nadiem makarim menghentikan kenaikan biaya uang kuliah tunggal ukt tidak rasional perguruan negeri ptn lompatanlompatan tidak masuk akal tidak rasional
Kampus kamu termasuk yang UKT nya naik atau tetap? https://t.co/znaTflnWxg,kampus ukt
Biaya UKT Mahal Anies Minta Anggaran Pendidikan Ditambah https://t.co/mZp0QcDkIS,biaya ukt mahal anies anggaran pendidikan ditambah
Mendikbudristek Nadiem Anwar Makarim memastikan akan menghentikan kenaikan Uang Kuliah Tunggal (UKT) yang tidak rasional di perguruan tinggi. Ia memastikan pihaknya akan segera mengevaluasi mengecek hingga melakukan assessment terhadap kenaikan UKT yang tidak wajar ini https://t.co/voano88m1R,mendikbudristek nadiem anwar makarim menghentikan kenaikan uang kuliah tunggal ukt tidak rasional perguruan mengevaluasi mengecek assessment kenaikan ukt tidak wajar
Susahnya membayangkan student loan di Indonesia adalah.. yg ga mampu bayar UKT mahal itu biasanya ga punya kolateral juga buat ngajuin pinjeman.. Ya masa bank mau ngasih pinjeman jangka panjang dengan jaminan ijasah yg belum tentu dicapai doang? ,susahnya membayangkan student loan indonesia enggak bayar ukt mahal enggak kolateral mengajukan pinjeman bank mengasih pinjeman jangka jaminan ijasah belum dicapai doang
Komersialisasi PTN memicu UKT jadi mahal solusinya UKTnya dong diturunkan bkn mahasiswa disuruh ngutang mmgnya kalo sdh lulus otomatis bisa bekerja? Cara rezim ini menularkan kebiasaan buruknya menggunakan hutang sbg solusi instan memecahkan masalah kepada generasi muda... https://t.co/hMTfd2aFZo,komersialisasi ptn memicu ukt mahal solusinya uktnya diturunkan bukan mahasiswa disuruh ngutang mmgnya lulus otomatis rezim menularkan kebiasaan buruknya hutang solusi instan memecahkan generasi muda
Apa kaitan UKT tinggi dengan student loan? Mengapa OJK tiba-2 minta lembaga keuangan sediakan student loan dan DPR usulkan ke kemendikbud UKT bisa dicicil? Source : https://t.co/CuzZgqoYju https://t.co/jX2safIvbF https://t.co/Lt6HspXap7,apa-apa kaitan ukt student loan ojk lembaga keuangan sediakan student loan dpr usulkan kemendikbud ukt dicicil source
Ketua Pimpinan Pusat (PP) Muhammadiyah Anwar Abbas soroti naiknya UKT di beberapa perguruan tinggi di Indonesia. Kenaikan UKT itu akan berdampak pada nasib orang miskin dan masa depan bangsa. https://t.co/kgVMDMtYou #Muhammadiyah #Pendidikan #UKT,ketua pimpinan pusat pp muhammadiyah anwar abbas soroti naiknya ukt perguruan indonesia kenaikan ukt berdampak nasib orang-orang miskin bangsa
