text,label,processed
Ya beginilah politik Indonesia jaman sekarang.. Menyedihkan!! #riphukum #RIPJusticeInIndonesia #freeahok #AhokDjarot #Ahok #AhokIsHope,negative,"['politik', 'indonesia', 'jaman', 'menyedihkan']"
"Mental Tempe jadi benci Hukum Indonesa, mental BadJa terus berjuang. #indonesia #indonesiasatu #pancasila #AhokDjarot #AhokIsHope #Ahok",negative,"['mental', 'tempe', 'benci', 'hukum', 'indonesa', 'mental', 'badja', 'berjuang']"
Kematian hukum kebenaran di Indonesia #saveahok #ripjusticeindonesia #ahokdjarot #RIPJUSTICEINDONESIA #tegakkankebenaran,negative,"['kematian', 'hukum', 'kebenaran', 'indonesia']"
Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0  #AhokDjarot,negative,"['tangis', 'sedih', 'djarot', 'dipimpin', 'balai', 'kota', 'cek']"
Lebih mulia buruh di Sidoarjo dari pada buruh yang demo dan bakar2 karangan bunga pemberian masyarakat untuk pak #AhokDjarot,negative,"['mulia', 'buruh', 'sidoarjo', 'buruh', 'demo', 'bakar', 'karangan', 'bunga', 'pemberian', 'masyarakat']"
habiburokhman sindir #Ahok via #puisi #Sembako http://obsessionnews.com #AniesSandiGubernurKita #AhokDjarot #Aniesâ€¦ https://twitter.com,negative,"['habiburokhman', 'sindir', 'via']"
Buahahahhaha!! Emang siapa yang merayakan? Bisa gak pendukungmu merayakan tanpa di bayar? #AhokDicintaiRakyat #AhokDjarot #Ahok @detikcom,negative,"['buahahahhaha', 'merayakan', 'enggak', 'pendukungmu', 'merayakan', 'bayar']"
#ahokdjarot #kpudkijakarta #sumarmo Saksi Ahok-Djarot Tolak Tandatangani Rekapitulasi Suara Pilkada http://dlvr.it/P1dBNY,negative,"['saksi', 'ahokdjarot', 'tolak', 'tandatangani', 'rekapitulasi', 'suara', 'pilkada']"
"Bagaimana dengan #AhokDjarot Pak @jokowi ? Mereka, khususnya #Ahok di abused tiap hari oleh kaum Islamist radicals",negative,"['abused', 'kaum', 'islamist', 'radicals']"
DEDDY CORBUZIER SINDIR KARANGAN BUNGA AHOK. #indoharian #ahok #djarot #ahokdjarot #karanganbunga #DKI #Jakarta #DKIJakarta #memepolitik,negative,"['deddy', 'corbuzier', 'sindir', 'karangan', 'bunga', 'ahok']"
"Bawa #Ganja, #Polisi Ciduk #Penyanyi Pro #Ahok http://obsessionnews.com #AhokDjarot #iwak #anies #AniesSandi #PilkadaDKI #pilkadajakarta	",negative,"['bawa-bawa', 'ciduk', 'pro']"
"Takjub sebegitu besarnya cinta warga DKI pada #AhokDjarot , geli sama kalimat-kalimat dalam #karanganbungaahok .",negative,"['takjub', 'besarnya', 'cinta', 'warga', 'dki', 'geli', 'kalimatkalimat']"
"Yah namanya juga manusia, suka khilaf. Yang paling disayang A...yang diajak buat komitment B, paling ujung-ujungnya nyesel. #AhokDjarot",negative,"['namanya', 'manusia', 'suka', 'khilaf', 'disayang', 'ayang', 'diajak', 'komitment', 'ujungujungnya', 'menyesal']"
Salah satu faktor kekalahan kita adalah kurang kompak dalam memukul balik isu agama #AhokDjarot,negative,"['salah', 'faktor', 'kekalahan', 'kompak', 'memukul', 'isu', 'agama']"
"#AhokDjarot, untuk yang menang kerja aja dulu jangan banyak nuntut. Belom belom kok banyak maunya. #Jakarta #tanyakenapa",negative,"['menang', 'kerja', 'jangan-jangan', 'menuntut', 'belum', 'belum', 'maunya']"
Enak sih nanti gubernur baru ini tinggal terima rapi #semangat #AhokDjarot,negative,"['enak', 'gubernur', 'tinggal', 'terima', 'rapi']"
"Bukti #AhokDjarot ..begtiu dicintai warganya,,Namun kalah terhornat karna Kelicikan yang menjijikan dari Lawanya..",negative,"['bukti', 'begtiu', 'dicintai', 'warganyanamun', 'kalah', 'terhornat', 'kelicikan', 'menjijikan', 'lawanya']"
"Makin stress! Dipikiran @fadlizon cuma duit, itung : 4000 bunga x Rp 200.000 udah berapa dananya?? Tapi cinta ke #AhokDjarot melebihi materi",negative,"['stres', 'dipikiran', 'duit', 'itung', 'bunga', 'rp', 'dananya', 'cinta', 'melebihi', 'materi']"
saya sarankan @fadlizon di DPR bikin PANSUS KARANGAN BUNGA atau undang LSM untuk bentuk TIM PENCARI FAKTA KARANGAN BUNGA dari pada jadi gila,negative,"['sarankan', 'dpr', 'pansus', 'karangan', 'bunga', 'undang', 'lsm', 'bentuk', 'tim', 'pencari', 'fakta', 'karangan', 'bunga', 'gila']"
#karanganbunga #karanganbungaahok #ahokdjarot Karangan Bunga yang Sindir Ahok - Djarot Dirusak http://dlvr.it/P0pJTx,negative,"['karangan', 'bunga', 'sindir', 'ahok', 'djarot', 'dirusak']"
seBentar lagi pada komen apa nih Mas ? Settingan ? Pencitraan ? Apa disuruh Ahok lagi ? Hahaha #AhokDjarot,negative,"['sebentar', 'komen', 'apa-apa', 'mas', 'settingan', 'pencitraan', 'apa-apa', 'disuruh', 'ahok', 'hahaha']"
Kita gembira atas bunga2 buat #AhokDjarot kaga juga bahas2 soal A&S tapi kenapa yang benci tetep fokus sama #Badja yaaa? Perhatian kalian,negative,"['gembira', 'bunga', 'kagak', 'bahas', 'as', 'benci', 'fokus', 'perhatian']"
"Para pendukung yang menang pada stres ni ya melihat Kembang ke AhokDjarot, Hati Rakyat tidak bisa dibohongi MENANGLAH KARENA MENANG.",negative,"['pendukung', 'menang', 'stres', 'kembang', 'ahokdjarot', 'hati-hati', 'rakyat', 'tidak', 'dibohongi', 'menanglah', 'menang']"
"Mungkin seperti ini ya rasanya dipaksa putus,lantas dikawin paksa sama bandot bini 5.susah move on-nyah. #pilkadajakarta #AhokDjarot",negative,"['dipaksa', 'putuslantas', 'dikawin', 'paksa', 'bandot', 'bini', 'susah', 'move', 'onnyah']"
"kira kira kalau karangan bunga ahok-djarot nyasar ke rumah anis, orang orang bakal ngomong apa ya? #AhokDjarot #orangkokbisanyinyirbgt	",negative,"['karangan', 'bunga', 'ahokdjarot', 'nyasar', 'rumah', 'anis', 'orang-orang', 'orang-orang', 'mengomong', 'apa-apa']"
Tidak masuk MURI? Mungkin bisa diusulkan masuk @gwr #AhokDjarot #badja #indonesiahebat,negative,"['tidak', 'masuk', 'muri', 'diusulkan', 'masuk']"
Wah galon #AdaAQUA nya banyak pak.. Saingan ni ye sama bunganya pak #AhokDjarot,negative,"['galon', 'saingan', 'ye', 'bunganya']"
dalam catatan sejarah dunia baru cuma #AhokDjarot yang kalah kebanjiran bunga #AhokRekorMuri,negative,"['catatan', 'sejarah', 'dunia', 'kalah', 'kebanjiran', 'bunga']"
"Hati hati komentar tentang #AhokDjarot #kalahpilkada, ujung2nya anda dituduh NYINYIR",negative,"['hati-hati', 'hati-hati', 'komentar', 'ujungnya', 'dituduh', 'nyinyir']"
Tukang karangan bunga yang tidak pilih ahok apa masih terima orderan masa mau buatin bunga buat orang kapir #karanganbungaahok #AhokDjarot,negative,"['tukang', 'karangan', 'bunga', 'tidak', 'pilih', 'ahok', 'apa-apa', 'terima', 'orderan', 'buatkan', 'bunga', 'orang-orang', 'kapir']"
Jakarta tanpa pak ahok @basuki_btp bagaikan bis tanpa om telolet om...#GombalinAhok #AhokDjarot #AhokForNobel,negative,"['jakarta', 'ahok', 'btp', 'bis', 'om', 'telolet', 'om']"
Yang dilantik Oktober nanti bisa kayak gini gak #AhokDjarot #AhokMandiKembang,negative,"['dilantik', 'oktober', 'kayak', 'enggak']"
Yang menang pilkada itu #AniesSandi yg kebanjiran ucapan selamat dan karangan bunga #AhokDjarot - fenomena alam,negative,"['menang', 'pilkada', 'kebanjiran', 'ucapan', 'selamat', 'karangan', 'bunga', 'fenomena', 'alam']"
Kiriman bunga ke #AhokDjarot 2.600 mereka masih nyinyir.... kalau sudah 7 juta mereka pasti pingsan semua,negative,"['kiriman', 'bunga', 'nyinyir', 'juta', 'pingsan']"
#KaranganBungaAhok biarlah mereka menghibur diri...wkkwwkkwk. #AhokDjarot #ahokbali1,negative,"['biarlah', 'menghibur', 'diriwkkwwkkwk']"
Banyak yang mulai SAKIT JIWA karena warga lebih cinta #AhokDjarot. #karanganbungaahok #GombalinAhok Kamis  #LawanSekulerRadikal,negative,"['sakit', 'jiwa', 'warga', 'cinta', 'kamis']"
#AhokDjarot kalahpun masih juga jadi sasaran kreator hoax,negative,"['kalahpun', 'sasaran', 'kreator', 'hoax']"
"Daripada kirim karangan bunga, mending bikin acara bagi bagi sembako #AhokDjarot #kalahpilkada",negative,"['kirim', 'karangan', 'bunga', 'mending', 'acara', 'sembako']"
Ahok bukan penista agama tapi dinistakan oleh orang yang mengaku beragama #AhokDjarot,negative,"['ahok', 'bukan', 'penista', 'agama', 'dinistakan', 'orang-orang', 'mengaku', 'beragama']"
Yang di dalam balaikota Seperti di Dalam museum di Paris yang mau moto lukisan monalisa... #ahokdjarot #AhokDicintaiRakyat #savejakarta,negative,"['balaikota', 'museum', 'paris', 'moto', 'lukisan', 'monalisa']"
"Menit ke 1:51 sedih banget huhuhu... IBU itu sama bapaknya nangis, #AhokDjarot #savejakarta",negative,"['menit', 'sedih', 'banget', 'huhuhu', 'bapaknya', 'menangis']"
Haha.. Kayaknya sebentar lagi ada banyak bunga tandingan nih #AhokDjarot,negative,"['haha', 'kayaknya', 'sebentar', 'bunga', 'tandingan']"
"saran aja pak, biarkan kalo masih ada aja yang ngiri, bapak nganan aja Takut bikin macet kalo bapak ikutan ngiri #AhokDjarot",negative,"['saran', 'biarkan', 'mengiri', 'nganan', 'takut', 'macet', 'ikutan', 'mengiri']"
"Stress, guberner yang didukung tidak diharapkan sama warga Jakarta... #AhokDjarot #savejakarta",negative,"['stres', 'guberner', 'didukung', 'tidak', 'diharapkan', 'warga', 'jakarta']"
"Gak murah nih ! , jika Ahok bukan Gubenur kesayangan warga Jakarta, emang siapa mau buang2 duit untuk beginian? #AhokDjarot",negative,"['enggak', 'murah', 'ahok', 'bukan', 'gubenur', 'kesayangan', 'warga', 'jakarta', 'buang', 'duit']"
"Ya ampun Pak, rasanya kok sesek yah dada ini ngelawan bangsa sendiri..... Apalagi masalahnya issue sara... #AhokDjarot tak terganti",negative,"['ampun', 'sesek', 'dada', 'melawan', 'bangsa', 'issue', 'sara', 'terganti']"
"Karangan bunga yang dikarang-karang untuk #AhokDjarot, sungguh kegilaan pasca kegilaan tuntutan JPU kasus #AhokPenistaAgama",negative,"['karangan', 'bunga', 'dikarangkarang', 'sungguh', 'kegilaan', 'pasca', 'kegilaan', 'tuntutan', 'jpu']"
Apakah KAFIR itu TIDAK Berlaku lagi JIKA .....???? #ask #AhokDjarot #aniessandimenang,negative,"['kafir', 'tidak', 'berlaku']"
"Untuk pembenci pak basuki >""Benci boleh, goblok jangan""< #AhokDjarot #badja",negative,"['pembenci', 'basuki', 'benci', 'goblok', 'jangan-jangan']"
Pengamat: Cara yang Digunakan untuk Jungkalkan Ahok-Djarot Mirip Strategi ISIS http://bit.ly/2qd9w4e  #AhokDjarot,negative,"['pengamat', 'jungkalkan', 'ahokdjarot', 'strategi', 'isis']"
"yang simpatik aja segini, yang ga simpatik seberapa yak #ahok4RI #ahokdjarot",negative,"['simpatik', 'segini', 'enggak', 'simpatik']"
"Lambang matinya akal waras di Indonesia, ketika fitnah mengendalikan kita #Ahok #ahoktumbang #pilkadajakarta #AhokDjarot",negative,"['lambang', 'matinya', 'akal', 'waras', 'indonesia', 'fitnah', 'mengendalikan']"
#AhokDjarot membuktikan bahwa tak selamanya mantan itu digantikan dengan yang lebih baik #mantanterindah #akakakakakk #maapnyampah,negative,"['membuktikan', 'mantan', 'digantikan']"
Kajian ini gue liat pake perspektif netral loh ya. Coba lah kalo ngomong dipikir #AhokDjarot,negative,"['kajian', 'gue', 'lihat', 'pakai', 'perspektif', 'netral', 'coba', 'mengomong', 'dipikir']"
Sederhana aja kan? Ya orang yang mempertanyakan soal susah move on berarti cuma yang sok skeptis dan tim kontra Ahok #AhokDjarot,negative,"['sederhana', 'orang-orang', 'susah', 'move', 'on', 'sok', 'skeptis', 'tim', 'kontra', 'ahok']"
"#DebatFinalPilkadaJKT #AhokDjarot #jakartakerja Debat kok beretorika, program kok berwacana... Yang adil tidak korupsi sajalah",negative,"['debat', 'beretorika', 'program', 'berwacana', 'adil', 'tidak', 'korupsi']"
"Ancam Polisikan, Sutradara Video Rasis Kampanye Ahok-Djarot Minta Bayaran Sesuai Kontrak https://goo.gl/lwg3Ai  #News #AhokDjarot",negative,"['ancam', 'polisikan', 'sutradara', 'video', 'rasis', 'kampanye', 'ahokdjarot', 'bayaran', 'sesuai', 'kontrak']"
"Di penutup, Paslon mengucapkan permintaan maaf. #AhokDjarot Melakukannya dengan baik. #AniesSandi kok minta maafnya gitu..?",negative,"['penutup', 'paslon', 'permintaan', 'maaf', 'melakukannya', 'maafnya']"
Saya mau protes kenapa ada iklan yang macet-macet saat streaming #AhokDjarot #Badja https://www.instagram.com/p/BSyhNL4Fph5/,negative,"['protes', 'iklan', 'macetmacet', 'streaming']"
Menata jakarta bukan menata Kata-kata! #debatpilkadaDKI #gw2,negative,"['menata', 'jakarta', 'bukan', 'menata', 'katakata']"
#pilkadadki2017 pilkada dki 2017 itu sangat rasis dan agamis. Buktinya ras china pilih ahok 100% dan pemeluk kristen pilih ahok 100%,negative,"['pilkada', 'dki', 'rasis', 'agamis', 'buktinya', 'ras', 'china', 'pilih', 'ahok', 'pemeluk', 'kristen', 'pilih', 'ahok']"
"Lholho ini kenapa pendukung ahok, DP 0% teruntuk kaum dhuafa, situ kan uangnya sudah banyak. <Bomb>  #DP0% #AhokKeok #PilkadaDKI #pilkadadki201",negative,"['lholho', 'pendukung', 'ahok', 'dp', 'teruntuk', 'kaum', 'dhuafa', 'situ', 'uangnya', 'bomb']"
"dulu #Jakarta tidak pernah terpecah belah, tapi sejak ada orang asing #jakarta terpecah <Broken Heart>  #AkuCoblosAniesSandi #pilkadadki2017 #PilkadaDK",negative,"['tidak', 'terpecah', 'belah', 'orang-orang', 'asing', 'terpecah', 'broken', 'heart']"
Ha-ha-ha. sUdah tidak adil nih bangsa. Kalian masih mau milih no 2? Cina? Hah? <Speak-No-Evil> #AkuCoblosAniesSandi #PilkadaDKI #pilkadadki2017,negative,"['hahaha', 'tidak', 'adil', 'bangsa', 'memilih', 'no', 'cina', 'hah', 'speaknoevil']"
Tidak akan diberi petunjuk orang-orang zalim. Tetap HARAM pemimpin kafir.  <Fire> <Fire> #PilkadaDKI #pilkadadki2017 #IslamRahmatanLilAlamin ,negative,"['tidak', 'petunjuk', 'orangorang', 'zalim', 'haram', 'pemimpin', 'kafir', 'fire', 'fire']"
Jangan sampai allah mengAzab kalian wahai orang2 muslim yang memilih pemimpin kafir <High Voltage> <High Voltage> #pilkadadki2017 #PilkadaDKI,negative,"['jangan-jangan', 'allah', 'mengazab', 'orang-orang', 'muslim', 'memilih', 'pemimpin', 'kafir', 'high', 'voltage', 'high', 'voltage']"
Saya tidak bisa move on sampai sekarang lihatin Ahok + Djarot kalah <Slightly Frowning Face>,negative,"['tidak', 'move', 'on', 'lihatin', 'ahok', 'djarot', 'kalah', 'slightly', 'frowning', 'face']"
Masih baper tentang Ahok-Djarot <Disappointed Face>,negative,"['bawa perasaan', 'ahokdjarot', 'disappointed', 'face']"
"Bukan untuk memenangkan Anies-Sandi, tetapi untuk mengalahkan Ahok-Djarot. Tarik kesimpulannya sendiri yep",negative,"['bukan', 'memenangkan', 'aniessandi', 'mengalahkan', 'ahokdjarot', 'tarik', 'kesimpulannya']"
"Sembako Murah Ala Timses Ahok-Djarot Langgar UU Pemilu http://m.viva.co.id  Suap suara model begini, menghina kecerdasan warga..",negative,"['sembako', 'murah', 'ala', 'timses', 'ahokdjarot', 'langgar', 'uu', 'pemilu', 'suap', 'suara', 'model', 'menghina', 'kecerdasan', 'warga']"
Kok rasa2nya Ahok-Djarot bakal kalah ya.. Gerakan dan tindakan paslon 3 gencar dan mengerikan. <Face Screaming in Fear> <Face Screaming in Fear>,negative,"['ahokdjarot', 'kalah', 'gerakan', 'tindakan', 'paslon', 'gencar', 'mengerikan', 'face', 'screaming', 'fear', 'face', 'screaming', 'fear']"
Itu yang ngomong jangan pilih Ahok Djarot pernah merasakan banjir tidak sih? <Pouting Face>,negative,"['mengomong', 'jangan-jangan', 'pilih', 'ahok', 'djarot', 'merasakan', 'banjir', 'tidak', 'pouting', 'face']"
Dulu mereka bilang #AHY cagub #FPI sekarang #Anies cagub #FPI. Intinya #Ahoker buta peta politik <Zipper-Mouth Face>,negative,"['bilang-bilang', 'cagub', 'cagub', 'intinya', 'buta', 'peta', 'politik', 'zippermouth', 'face']"
tolong bapak gubernur knp sampai saat kjp anak saya tidak turun juga sudah hampir 4 bulan menjelang pilkada Dki sampai sekarang <Confused Face>,negative,"['tolong', 'gubernur', 'kjp', 'anak-anak', 'tidak', 'turun', 'menjelang', 'pilkada', 'dki', 'confused', 'face']"
KAFIR Tetap HARAM pemimpin kafir. #PilkadaDKI #pilkadadki2017 #IslamRahmatanLilAlamin  <Fire> <Fire>  <Fire> <Fire>,negative,"['kafir', 'haram', 'pemimpin', 'kafir', 'fire', 'fire', 'fire', 'fire']"
#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1  #AhokDjarot #PilkadaDki2017,negative,"['beberkan', 'kronologi', 'pengusiran', 'sholat', 'jumat']"
Awas serbuan warga wahabi dari bogor dan depok #JakartaberAswaja #SJPKB #pilgubDKI #JakartaPunyaSemua @kpudki https://news.detik.com,negative,"['awas', 'serbuan', 'warga', 'wahabi', 'bogor', 'depok']"
"Dipecat jadi menteri ,, gimana mau jadi gubernur? #no2 #pilihAhok #AhokDjarotDiRosi #Ahok #AhokDjarot #jangansalahpilih",negative,"['dipecat', 'menteri', 'gubernur']"
Kuota @aagym lagi habis makanya tidak mengikuti berita @Warta_MUI @mata #indonesia #pilkadaDKI #AniesSandi #voteahok #ahokdjarot,negative,"['kuota', 'habis', 'tidak', 'mengikuti', 'berita', 'mui']"
@bank_dki ikut2an #moneypolitic untuk kemenangan #ahokdjarot ??  <See-No-Evil Monkey>  @ojkindonesia,negative,"['dki', 'ikutan', 'kemenangan', 'seenoevil', 'monkey']"
Kalo bete ama M Taufik boleh pilih #AhokDjarot nggak kak? Soooo PASTIIII !!! <Face With Steam From Nose> <Face With Steam From Nose> <FACE WITH TEARS OF JOY> <Smiling Face With Open Mouth & Smiling Eyes> <FACE WITH TEARS OF JOY> <grining face with smile eye> <Victory Hand> #JanganTakutPilih2 #PilihBaDja,negative,"['bete', 'taufik', 'pilih', 'enggak', 'kak', 'soooo', 'pastiiii', 'face', 'with', 'steam', 'from', 'nose', 'face', 'with', 'steam', 'from', 'nose', 'face', 'with', 'tears', 'of', 'joy', 'smiling', 'face', 'with', 'open', 'mouth', 'smiling', 'eyes', 'face', 'with', 'tears', 'of', 'joy', 'grining', 'face', 'with', 'smile', 'eye', 'victory', 'hand']"
#AhokDjarot anti korup..kinerja kerja nyata.. Kebersihan Tata ruang kota.. Jakarta..makin baik?  <Weary Face>  <Weary Face>,negative,"['anti', 'korupkinerja', 'kerja', 'nyata', 'kebersihan', 'tata', 'ruang', 'kota', 'jakartamakin', 'weary', 'face', 'weary', 'face']"
"Diberbagai survei, debat dimenangkan paslon no 3 nih. #Aniesbaswedan #AhokDjarot",negative,"['diberbagai', 'survei', 'debat', 'dimenangkan', 'paslon', 'no']"
Memilih paslon no 3 yang pernah gagal menjalankan tugas sebelumnya adalah melecehkan akal sehat. #AhokDjarot,negative,"['memilih', 'paslon', 'no', 'gagal', 'menjalankan', 'tugas', 'melecehkan', 'akal', 'sehat']"
"mendadak santun & toleran gini <Zipper-Mouth Face> <Zipper-Mouth Face> <Zipper-Mouth Face> ....bukan gara"" deket tgl 19 April kan ? <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY> <FACE WITH TEARS OF JOY> #indonesia @Metro_TV #voteahok #ahokdjarot #ahok",negative,"['mendadak', 'santun', 'toleran', 'zippermouth', 'face', 'zippermouth', 'face', 'zippermouth', 'face', 'bukan', 'gara-gara', 'tanggal', 'april', 'face', 'with', 'tears', 'of', 'joy', 'face', 'with', 'tears', 'of', 'joy', 'face', 'with', 'tears', 'of', 'joy', 'tv']"
@aniesbaswedan kemarin bilang tidak setuju syariah . lah ini apa ?? #indonesia #badja @nu_online #ahokdjarot #pilkadaDKI @MataNajwa,negative,"['kemarin', 'bilang-bilang', 'tidak', 'setuju', 'syariah', 'apa-apa', 'online']"
#TolakJakartaBersyariah #TolakJakartaBersyariah #TolakJakartaBersyariah #TolakJakartaBersyariah @LintangChrezL @Hit_DX @ChajanJr @arifinp76,negative,['dx']
"apa yang kamu mau perangi kalau faktanya benar, yang ada pengikutmu cuma bisa caci maki saja #indonesia #bubarkanFPI #badja #ahokdjarot #mat",negative,"['apa-apa', 'perangi', 'faktanya', 'benar-benar', 'pengikutmu', 'caci', 'maki-maki']"
Rizieq minta pengikutnya untuk TERNAK AKUN disosmed. jadi jangan heran kalau akun twitter tiba2 diserbu PASUKAN CACI MAKI  <grining face with smile eye> <Face Screaming in Fear> <Face Screaming in Fear>,negative,"['rizieq', 'pengikutnya', 'ternak', 'akun', 'disosmed', 'jangan-jangan', 'heran', 'akun', 'twitter', 'diserbu', 'pasukan', 'caci', 'maki-maki', 'grining', 'face', 'with', 'smile', 'eye', 'face', 'screaming', 'fear', 'face', 'screaming', 'fear']"
Wasekjen MUI Nilai Video Kampanye Ahok-Djarot Suduntukan Umat Islam https://goo.gl/vrIZIy  #News #AhokDjarot,negative,"['wasekjen', 'mui', 'nilai', 'video', 'kampanye', 'ahokdjarot', 'suduntukan', 'umat', 'islam']"
"Kasih Iming-iming KJL kepada Orangtua, Ahok-Djarot Diminta Jangan Menipu Lansia https://goo.gl/L2e0Wn  #News #AhokDjarot",negative,"['kasih', 'imingiming', 'kjl', 'orangtua', 'ahokdjarot', 'jangan-jangan', 'menipu', 'lansia']"
Tidak usah mikir coblos sebelah kiri #ahokdjarot <FACE WITH STUCK-OUT TOUNGES> <FACE WITH STUCK-OUT TOUNGES> <Victory Hand>,negative,"['tidak', 'mikir', 'coblos', 'sebelah', 'kiri', 'face', 'with', 'stuckout', 'tounges', 'face', 'with', 'stuckout', 'tounges', 'victory', 'hand']"
Video Kampanye Ahok-Djarot Telah Hancurkan Kebhinekaan https://goo.gl/ZrUI0G  #News #AhokDjarot,negative,"['video', 'kampanye', 'ahokdjarot', 'hancurkan', 'kebhinekaan']"
SAAT ALIEN MENYERANG INDONESIA http://www.triandry.com #pertempuranakhirjawarajkt #deklarasippp #rompiskasmaran #ahokdjarot #aniessandi,negative,"['alien', 'menyerang', 'indonesia']"
Lulung nyampah jadi timses anies sandi gara gara takut kena semprot ahok <FACE WITH TEARS OF JOY> #AhokDjarot <FACE WITH STUCK-OUT TOUNGES>,negative,"['lulung', 'menyampah', 'timses', 'anies', 'sandi', 'gara-gara', 'gara-gara', 'takut', 'kena', 'semprot', 'ahok', 'face', 'with', 'tears', 'of', 'joy', 'face', 'with', 'stuckout', 'tounges']"
