text,label,processed
kalau kasih tip chating ke drivernya yaaa suka telat masuknya,positive,"['kasih', 'tip', 'chating', 'drivernya', 'suka', 'telat', 'masuknya']"
untuk sekarang cukup baik pelayanan nya juga oke untuk harga netral aja lah sesuai pelayanan juga semoga kedepannya tetap baik dan tidak ada masalah,positive,"['pelayanan', 'oke', 'harga', 'netral', 'sesuai', 'pelayanan', 'semoga', 'kedepannya', 'tidak']"
betapa bahagianya bisa jalanjalan tanpa ada hambatan beeeetaapaaaa bahagianya bisa mamam enak tanpa ada halangan beeeetaapaaaa bahagianya empattujuhtujuh udah gak ada bugsnya beeeetaapaaaa betapa bahagianya lancar pakai gojek lagi ayo semua apdet versinyaaaaaaaaaaaa,positive,"['betapa', 'bahagianya', 'jalanjalan', 'hambatan', 'beeeetaapaaaa', 'bahagianya', 'mamam', 'enak', 'halangan', 'beeeetaapaaaa', 'bahagianya', 'empattujuhtujuh', 'enggak', 'bugsnya', 'beeeetaapaaaa', 'betapa', 'bahagianya', 'lancar', 'pakai', 'gojek', 'ayo', 'apdet', 'versinyaaaaaaaaaaaa']"
habis update diplaystore mau bayar tagihan digopaypinjma kenapa   bisa muncul tagihan padahal besok uda jatuh tempo sinyal kuat tp katanya tagihan blm muncul tolong benai biar saya   kena denda,positive,"['habis', 'update', 'diplaystore', 'bayar', 'tagihan', 'digopaypinjma', 'muncul', 'tagihan', 'besok', 'jatuh', 'tempo', 'sinyal', 'kuat', 'tagihan', 'belum', 'muncul', 'tolong', 'benai', 'kena', 'denda']"
aku sangat suka dengan goofod praktis dan tidak perlu ke luar rumah bagi yang forclose jngn salahin aplikasinya liat hp kalian dulu saya ga pernah tuh forclose,positive,"['suka', 'goofod', 'praktis', 'tidak', 'rumah', 'forclose', 'jangan', 'salahkan', 'aplikasinya', 'lihat', 'hp', 'enggak', 'forclose']"
pelayanan sangat baikmembantu banget,positive,"['pelayanan', 'baikmembantu', 'banget']"
tambahin fitur dark mode biar sejalan sama tema hp sama tolong benerin widgetnya masa widget ukuran kecil tapi makan space besar gak bisa dikecilin juga ukurannya,positive,"['tambahkan', 'fitur', 'dark', 'mode', 'sejalan', 'tema', 'hp', 'tolong', 'benerin', 'widgetnya', 'widget', 'ukuran', 'kecil-kecil', 'makan', 'space', 'besar-besar', 'enggak', 'dikecilin', 'ukurannya']"
sangat mudah dan cepat pastinya membantu banget untuk transportasi,positive,"['mudah', 'cepat', 'pastinya', 'membantu', 'banget', 'transportasi']"
sejauh ini pelayanan nya bagus semoga makin ditingkatkan utk bonusgratis ongkirnya ya terimakasih,positive,"['pelayanan', 'bagus', 'semoga', 'ditingkatkan', 'bonusgratis', 'ongkirnya', 'terimakasih']"
sangat menyenangkan maju terus,positive,"['menyenangkan', 'maju']"
senang driver ya tau jalan yg cepat ya jadi cepet samapi dah saya thank ya bang driver,positive,"['senang', 'driver', 'jalan', 'cepat', 'cepat', 'samapi', 'deh', 'thank', 'bang', 'driver']"
aplikasi yang sangat membantu untuk memesan makanan mengantar barang dan mengantar kita kemanapun,positive,"['aplikasi', 'membantu', 'memesan', 'makanan', 'mengantar', 'barang', 'mengantar', 'kemanapun']"
maps nya ga bisa detail gak kayak grab atau shopee kalau mau pesan gofood,positive,"['maps', 'enggak', 'detail', 'enggak', 'kayak', 'grab', 'shopee', 'pesan', 'gofood']"
sangat memuaskan order gak begitu nunggu lama dan pelayanannya ramah,positive,"['memuaskan', 'order', 'enggak', 'menunggu', 'pelayanannya', 'ramah']"
respon nya cepat aplikasinya mudah,positive,"['respon', 'cepat', 'aplikasinya', 'mudah']"
aflikasi yang sangat membantu bgt mau laper atau pergi ke mna pun gak usah ribet pokonya,positive,"['aflikasi', 'membantu', 'banget', 'laper', 'pergi', 'enggak', 'ribet', 'pokoknya']"
cepat dan nyaman disaat perjalanan dan tepat waktu,positive,"['cepat', 'nyaman', 'disaat', 'perjalanan']"
kurir ramah baik sopan terimakasih,positive,"['kurir', 'ramah', 'sopan', 'terimakasih']"
drivernya baik keamanan penumpang diperhatikan pemilihan rute juga baik,positive,"['drivernya', 'keamanan', 'penumpang', 'diperhatikan', 'pemilihan', 'rute']"
aplikasinya bagus saya sering pake buat transaksi,positive,"['aplikasinya', 'bagus', 'pakai', 'transaksi']"
aplikasi cepat pelayanannya dan aman mantap,positive,"['aplikasi', 'cepat', 'pelayanannya', 'aman', 'mantap']"
opsi login tidak bisa dengan email sedangkan nomor saya sudah tak aktif dan tidak tau kapan terakhir kali order sesuatu jadi proses pengembalian akun lama tidak bisa di lakukan pembayaran gopaylater tidak bisa menggunakan bank bca lagi harus topup gopay ribet niat mau bayar nyicil jadi malas jadi malas lanjut pake gopaylater,positive,"['opsi', 'login', 'tidak', 'email', 'nomor', 'aktif', 'tidak', 'kali', 'order', 'proses', 'pengembalian', 'akun', 'tidak', 'lakukan', 'pembayaran', 'gopaylater', 'tidak', 'bank', 'baca', 'topup', 'gopay', 'ribet', 'niat', 'bayar', 'nyicil', 'malas', 'malas', 'pakai', 'gopaylater']"
aplikasi buat mempermudah perjalanan tapi promo perjalanan malah skrg udah jarang diksh semakin sering dipakai malah semakin gk dpt promo atau diskon maunya gimana,positive,"['aplikasi', 'mempermudah', 'perjalanan', 'promo', 'perjalanan', 'jarang', 'diksh', 'dipakai', 'enggak', 'promo', 'diskon', 'maunya']"
aplikasinya mudah digunakan tapi layanan yang diberikan makin mahal saja,positive,"['aplikasinya', 'mudah', 'layanan', 'mahal']"
gojek tlg dong ditatar lgi buat para driver terutama gofood rekrut driver yg melek tekhnologi jgn yg gaptekyg pinter baca map masalahny seringkali nganter barang nyasar kok malah nyalahin konsumen saya sangat sering blj online tpi driver dri gojek seringkali bermasalah dlm pencarian lokasi harap diperbaiki,positive,"['gojek', 'tolong', 'ditatar', 'driver', 'gofood', 'rekrut', 'driver', 'melek', 'tekhnologi', 'jangan', 'gaptekyg', 'pintar', 'baca', 'map', 'masalahny', 'seringkali', 'nganter', 'barang', 'nyasar', 'menyalahkan', 'konsumen', 'blj', 'online', 'driver', 'gojek', 'seringkali', 'bermasalah', 'pencarian', 'lokasi', 'harap', 'diperbaiki']"
sering lag stak map berubah terus payah,positive,"['lag', 'stak', 'map', 'berubah', 'payah']"
pas pertama kali diskon nya banyak tapi pas lama saya pakai diskon cuma   tolong lah diskon itu sangat membantu untuk pelajar kayak saya,positive,"['pas', 'kali', 'diskon', 'pas', 'pakai', 'diskon', 'tolong', 'diskon', 'membantu', 'pelajar', 'kayak']"
aplikasinya sangat mudah di gunakan dan tidak ribet disaat kendala terjadidi tingkat trs kinerja gojek berangin dgn tetangga sebelahnya,positive,"['aplikasinya', 'mudah', 'tidak', 'ribet', 'disaat', 'kendala', 'terjadidi', 'tingkat', 'kinerja', 'gojek', 'berangin', 'tetangga', 'sebelahnya']"
sangat terkesan dengan kemajuan teknologi yg mana aplikasi ini sangat membantu dalam segala hal dari transportasi hingga makanan semua difasilitasi oleh aplikasi ini keren deh pokoknya inovasi dri aplikasi ini,positive,"['terkesan', 'kemajuan', 'teknologi', 'aplikasi', 'membantu', 'transportasi', 'makanan', 'difasilitasi', 'aplikasi', 'keren-keren', 'deh', 'pokoknya', 'inovasi', 'aplikasi']"
kenapa gopay saya tidak bisa di pake untuk beli go pulsa dan go bills dan pernah jugaa ada penipuan mengatasnamakan gojek bilang dapet voucher belanja senilai juta bahkan sempat ada sms resmi dari gojek apakah aplikasi ini tidak aman lagi,positive,"['gopay', 'tidak', 'pakai', 'beli', 'go', 'pulsa', 'go', 'bills', 'penipuan', 'mengatasnamakan', 'gojek', 'bilang-bilang', 'voucher', 'belanja', 'senilai', 'juta', 'sms', 'resmi', 'gojek', 'aplikasi', 'tidak', 'aman']"
mudah murah banyak diskon promo,positive,"['mudah', 'murah', 'diskon', 'promo']"
ini kenapa saya mau upgrade gopay gagal terus cara berfoto udah seperti yang di sarankan pencahayaan juga sudah bagus coba apa kesalahannya,positive,"['upgrade', 'gopay', 'gagal', 'berfoto', 'sarankan', 'pencahayaan', 'bagus', 'coba', 'apa-apa', 'kesalahannya']"
sampai sekarang gopaylater saya tidak bisa di pakai untuk pembayaran transaksisudah lapor tapi prosesnya ribet saya kasih bintang jika paylater saya bisa utk transaksi saya kasih bintang,positive,"['gopaylater', 'tidak', 'pakai', 'pembayaran', 'transaksisudah', 'lapor', 'prosesnya', 'ribet', 'kasih', 'bintang', 'paylater', 'transaksi', 'kasih', 'bintang']"
aplikasi ini sangat efekti dalam memudahkan dalam apapun baik dalam memesan makanan juga bisa pakai gosen pkoknya mantap banget pakai aplikasi gojek,positive,"['aplikasi', 'efekti', 'memudahkan', 'apapun', 'memesan', 'makanan', 'pakai', 'gosen', 'pokoknya', 'mantap', 'banget', 'pakai', 'aplikasi', 'gojek']"
aplikasi gokillllsangat membantu aktifitas sehari harisukses selalu ya,positive,"['aplikasi', 'gokillllsangat', 'membantu', 'aktifitas', 'sehari', 'harisukses']"
bagus bukan hanya sekedar ojek dan makanan saja tapi sangat membantu di segala macam macam pembayaran,positive,"['bagus', 'bukan', 'sekedar', 'ojek', 'makanan', 'membantu', 'pembayaran']"
keren sangat membatu dan semoga promo nya   banyakin lagi yaa,positive,"['keren-keren', 'membatu', 'semoga', 'promo', 'membanyaki']"
mudah cepat aman soal harga masih terjangkau makasih,positive,"['mudah', 'cepat', 'aman', 'harga', 'terjangkau', 'terima kasih']"
banyakin promo foodnya donksoalnya jarang pake go ride karena udah ngga kerja lagi,positive,"['membanyaki', 'promo', 'foodnya', 'donksoalnya', 'jarang', 'pakai', 'go', 'ride', 'enggak', 'kerja']"
paylater saya tidak bisa di gunakan lagi setalah pembayaran baru kali ini biasanya aman saja,positive,"['paylater', 'tidak', 'setalah', 'pembayaran', 'kali', 'aman']"
sangat membantu saya terutama untuk perjalanan naik commuter line semoga bisa digunakan untuk menaiki kendaran jak lingko krn angkot skrg bayarnya menggunakan kartu juga ini sangat membantu jg bagi pengguna gojek yang tidak punya kartu untuk naik jak lingko bisa menggunakan aplikasi gojek untuk naik jak lingko,positive,"['membantu', 'perjalanan', 'commuter', 'line', 'semoga', 'kendaran', 'jak', 'lingko', 'angkot', 'bayarnya', 'kartu', 'membantu', 'pengguna', 'gojek', 'tidak', 'kartu', 'jak', 'lingko', 'aplikasi', 'gojek', 'jak', 'lingko']"
sangat membantu sekali untuk moda transportasi cepat sampai di jakartaterima kasih,positive,"['membantu', 'moda', 'transportasi', 'cepat', 'jakartaterima', 'kasih']"
sangat membantu dalam aktifitas kerja makasih,positive,"['membantu', 'aktifitas', 'kerja', 'terima kasih']"
kok sulit mau beli kuota internet pakai gopay ya knapa biasanya lancar saja,positive,"['sulit', 'beli', 'kuota', 'internet', 'pakai', 'gopay', 'knapa', 'lancar']"
pelayanan yg baik terhadap penumpang lansia,positive,"['pelayanan', 'penumpang', 'lansia']"
alhamdulillah semoga pelayanan jasa angkutan nya tambah baik lagi,positive,"['alhamdulillah', 'semoga', 'pelayanan', 'jasa', 'angkutan']"
saya sangat suka pesen di aplikasi iniapalagi semenjak ada mode hemat bikin tambah hemat ajasaya jadi suka order makanan disini,positive,"['suka', 'pesan', 'aplikasi', 'iniapalagi', 'semenjak', 'mode', 'hemat', 'hemat', 'ajasaya', 'suka', 'order', 'makanan']"
ka mohon bantuanya saya topup gopay lewat indomret di indomaret berhasil tapi di aplikasinya ga masuk atau refaound itu gimna yah ada nomer yang bisa di hubungi ga min,positive,"['kak', 'mohon', 'bantuanya', 'topup', 'gopay', 'indomret', 'indomaret', 'berhasil', 'aplikasinya', 'enggak', 'masuk', 'refaound', 'nomer', 'hubungi', 'enggak', 'min']"
alhamdulillah selalu dapat drivernya ramah good service perjalanan aman serta nyaman,positive,"['alhamdulillah', 'drivernya', 'ramah', 'good', 'service', 'perjalanan', 'aman', 'nyaman']"
semakin lama aplikasi gojek ongkir semakin mahaltrus di tambah biaya jasa aplikasi lagibelom lagi biaya parkirmakin miskin rakyat indonesia di buatnya,positive,"['aplikasi', 'gojek', 'ongkir', 'mahaltrus', 'biaya', 'jasa', 'aplikasi', 'lagibelom', 'biaya', 'parkirmakin', 'miskin', 'rakyat', 'indonesia', 'buatnya']"
bagus sih lancar ajh cuma klo saya mau pesan makanan selalu ada biaya aplikasi itu kenapa yah padahal di apk sebelah gada deh udah mh biaya apk nya lumayan tolong di perbaiki ya min,positive,"['bagus', 'lancar', 'pesan', 'makanan', 'biaya', 'aplikasi', 'apk', 'sebelah', 'enggak ada', 'deh', 'mah', 'biaya', 'apk', 'lumayan', 'tolong', 'perbaiki', 'min']"
selalu suka dengan pelayanan aplikasi gojek selain makanan yg murah meriah promo nya pun bener bikin worth it di kantong pelajar kek aku,positive,"['suka', 'pelayanan', 'aplikasi', 'gojek', 'makanan', 'murah', 'meriah', 'promo', 'worth', 'kantong', 'pelajar', 'kayak']"
mohon tingkatkan lagisejak saya update appnya sering hengmuncul gojek tidak tangapin dan mapsnya juga sering lambat tangapinalamatnya sering salah salah,positive,"['mohon', 'tingkatkan', 'lagisejak', 'update', 'appnya', 'hengmuncul', 'gojek', 'tidak', 'tangapin', 'mapsnya', 'lambat', 'tangapinalamatnya', 'salah', 'salah']"
keseluruhan bagus hny saja sering eror aplikasi dan pengantaranya jam kecepatan coba besuj besuk di bikin jam biar skalian pingsan yg pesen,positive,"['bagus', 'eror', 'aplikasi', 'pengantaranya', 'jam', 'kecepatan', 'coba', 'besuj', 'besuk', 'jam', 'skalian', 'pingsan', 'pesan']"
gak enak mau ngasih bintang atau buat driver kasian nanti pointnya turun cmn sering bgt dapat driver yang suka ngeluh kejauhan nganter jarak yg di tempuh km dan dapenya katanya cmn rb karna potongan discount kita sebgai custumer jg ngerasa gak enak denger merak ngedumel dalem mobil udah cape kerja pengen tenang eh dapet driver gth tolong dong di perbaikin untuk bagihasil dengan mitra terima kasih,positive,"['enggak', 'enak', 'mengasih', 'bintang', 'driver', 'kasihan', 'pointnya', 'turun', 'cuman', 'banget', 'driver', 'suka', 'ngeluh', 'kejauhan', 'nganter', 'jarak', 'tempuh', 'dapenya', 'cuman', 'ribu', 'potongan', 'discount', 'sebgai', 'custumer', 'enggak', 'enak', 'dengar', 'merak', 'ngedumel', 'dalem', 'mobil', 'capek', 'kerja', 'pengin', 'tenang', 'eh', 'driver', 'gth', 'tolong', 'memperbaiki', 'bagihasil', 'mitra', 'terima', 'kasih']"
gojek memberikan pelayanan yg sangat baik sangat membantu dalam aktifitas perjalanan kami dengan cepat dan tepat,positive,"['gojek', 'pelayanan', 'membantu', 'aktifitas', 'perjalanan', 'cepat']"
thanks gojek selalu ada   saat yg tepat selalu cepat baik pelayanan driver nya juga sangat membantu dlm hal apa pun misalkan cari jalan pintas ga macet bantuin angkat barang jika banyak tau jalan pembayarannya simple ngga harus cash bnyk promo nya lagi,positive,"['thanks', 'gojek', 'cepat', 'pelayanan', 'driver', 'membantu', 'apa-apa', 'cari', 'jalan', 'pintas', 'enggak', 'macet', 'bantuin', 'angkat', 'barang', 'jalan', 'pembayarannya', 'simple', 'enggak', 'cash', 'promo']"
sangaat bermanfaat bisa menghemat waktu,positive,"['sangaat', 'bermanfaat', 'menghemat']"
sering mengunakan grab untuk menjempit sekolah dan sejauh ini semua baik sopan ga ngebut bahkan suka ketemu bpknya yg sama tiap hari trimakasih sangat memuaskan pelayananya,positive,"['mengunakan', 'grab', 'menjempit', 'sekolah', 'sopan', 'enggak', 'ngebut', 'suka', 'ketemu', 'bapaknya', 'trimakasih', 'memuaskan', 'pelayananya']"
saya bingung tiba ada tagihan dr findaya utk gopaylater sedangkan terakhir saya pesan makanan bulan juni trus di email tagihannya telat hari kan bingung bulan lebih loh ga pake gopaylater tiba ada email tagihan gopaylater bahkan chat wa saya trus saya mau login katanya email ga ada ga ketemu lah jelas dia nge email saya dipagi hari saya mau login tp nmr hpnya udah mati mau lewat email diblg email tidak ditemukan emosi tau gak org ga pake gopaylater malah ada tagihan gila aja,positive,"['bingung', 'tagihan', 'findaya', 'gopaylater', 'pesan', 'makanan', 'juni', 'email', 'tagihannya', 'telat', 'bingung', 'enggak', 'pakai', 'gopaylater', 'email', 'tagihan', 'gopaylater', 'chat', 'wa', 'login', 'email', 'enggak', 'enggak', 'ketemu', 'jelas-jelas', 'nge', 'email', 'dipagi', 'login', 'nomor', 'hpnya', 'mati', 'email', 'diblg', 'email', 'tidak', 'ditemukan', 'emosi', 'enggak', 'orang', 'enggak', 'pakai', 'gopaylater', 'tagihan', 'gila']"
kenapa ya untuk fitur paylaterr ya tidak bisa di gunakan lagi selama bulan padahal limit masih ada,positive,"['fitur', 'paylaterr', 'tidak', 'limit']"
buat customer klu pesan jangan double orther kasian klu udh jemput yg dijemputnya kaga ada setidaknya bantu cancel,positive,"['customer', 'pesan', 'jangan-jangan', 'double', 'orther', 'kasihan', 'jemput', 'dijemputnya', 'kagak', 'bantu', 'cancel']"
selama ini saya puas dengan aplikasi gojek namun belakangan ini setelah update terakhir gojek kadang mulai tidak responsif dan akhirnya harus ditutup dulu baru buka lagi mohon diperbaiki masalahnya,positive,"['puas', 'aplikasi', 'gojek', 'update', 'gojek', 'kadang', 'tidak', 'responsif', 'ditutup', 'buka', 'mohon', 'diperbaiki']"
baik dan terus tingkat kan lagi,positive,['tingkat']
tepat sekali dimana kendaraan   rumah kosong kita masih bisa hilir mudik dengan tujuan yg jelas dan benar,positive,"['dimana-mana', 'kendaraan', 'rumah', 'kosong', 'hilir', 'mudik', 'tujuan', 'jelas-jelas', 'benar-benar']"
lumayan sangat membantu dan aku baru coba dua kali pake dan aku kasih bintang dulu soal nya aku masih belajarpake aplikasi ini trima kasih,positive,"['lumayan', 'membantu', 'coba', 'kali', 'pakai', 'kasih', 'bintang', 'belajarpake', 'aplikasi', 'terima', 'kasih']"
hadeuh gojek skrng kenapa di mapnya   ajak muter jd tambah jauh tambah pula biayanya padahal lebih nyaman map yg dl kasian jg jdnya sama driver yg   paham jalan harus ikutin jalur map padahal lebih dkt lewat jalur utama jalan raya dr pada muter lewat kampung to kampung   gang to gang,positive,"['aduh', 'gojek', 'mapnya', 'ajak', 'muter', 'biayanya', 'nyaman', 'map', 'kasihan', 'jdnya', 'driver', 'paham', 'jalan', 'mengikuti', 'jalur', 'map', 'dkt', 'jalur', 'utama', 'jalan', 'raya', 'muter', 'kampung', 'kampung', 'gang', 'gang']"
aplikasinya sangat bagus dan sangat membantu bagi pemakainya tetapi pada keadaan tertentu petugasnya masih belum maksimal dalam hal pelayanan terutama pada saat saat cuaca hujan untuk aplikasi go send terutama sangat sangat jelek pelayanannya,positive,"['aplikasinya', 'bagus', 'membantu', 'pemakainya', 'petugasnya', 'belum', 'maksimal', 'pelayanan', 'cuaca', 'hujan', 'aplikasi', 'go', 'send', 'jelek', 'pelayanannya']"
enak dan mudah untuk pesan perjalanan,positive,"['enak', 'mudah', 'pesan', 'perjalanan']"
percumahngasih limit payleter tpi ga bisa di pakegojektambah kesisitbah ga jelas,positive,"['percumahngasih', 'limit', 'payleter', 'enggak', 'pakegojektambah', 'kesisitbah', 'enggak', 'jelas-jelas']"
